uid,id_degree,avg_cl,trans,centr
652225068,0,0.0,0,1
647965234,5,0.5499999999999999,0.631578947368421,0.5333333333333334
649308728,0,0.0,0,1
641247806,13,0.8037823287823286,0.762906309751434,0.6813186813186813
650029637,60,0.45120690491626875,0.13538591311682835,0.08633879781420765
649505349,1,0.0,0,1.0
652388936,0,0.0,0,1
642918997,0,0.0,0,1
643705431,0,0.0,0,1
641608279,0,0.0,0,1
649996889,33,0.7438311688311687,0.2581818181818182,0.13725490196078433
649472601,6,0.39999999999999997,0.3,0.38095238095238093
649964126,3,0.0,0,0.5
644328031,0,0.0,0,1
640494176,0,0.0,0,1
649243235,0,0.0,0,1
649177707,0,0.0,0,1
641215084,27,0.613096163096163,0.407202216066482,0.2037037037037037
652094061,64,0.4914657351195814,0.2279501588077205,0.11442307692307692
648587886,0,0.0,0,1
651471471,0,0.0,0,1
650422896,118,0.38417227570063167,0.1012970969734404,0.05569007263922518
646916718,0,0.0,0,1
646130297,0,0.0,0,1
647178875,0,0.0,0,1
649308801,68,0.30131135654859753,0.10650887573964497,0.07502131287297528
652094084,66,0.47736048362914046,0.15198035001535154,0.09181365897783808
646654599,13,0.6175824175824175,0.3722627737226277,0.2967032967032967
644885129,0,0.0,0,1
650521231,0,0.0,0,1
649046673,36,0.5587204087204088,0.30174081237911027,0.14864864864864866
640133778,0,0.0,0,1
640625300,1,0.0,0,1.0
640363156,0,0.0,0,1
652225176,0,0.0,0,1
646392472,8,0.8544973544973545,0.75,0.7222222222222222
650750618,16,0.8045496986673457,0.5740318906605922,0.4264705882352941
651143837,0,0.0,0,1
649669279,109,0.4588295922407681,0.08049093763379478,0.04620517097581318
650914467,0,0.0,0,1
650685095,6,0.6666666666666666,0.5625,0.5238095238095238
643672743,0,0.0,0,1
651143850,0,0.0,0,1
649538222,0,0.0,0,1
652061369,0,0.0,0,1
640559802,0,0.0,0,1
652225211,0,0.0,0,1
649996988,0,0.0,0,1
640887494,0,0.0,0,1
646064840,1,0.0,0,1.0
641608396,0,0.0,0,1
648325839,0,0.0,0,1
651471568,0,0.0,0,1
652225236,0,0.0,0,1
644655833,0,0.0,0,1
649341659,13,0.719570905285191,0.6295081967213115,0.5164835164835165
644852443,0,0.0,0,1
645704426,0,0.0,0,1
652389100,6,0.7333333333333334,0.78,0.6666666666666666
643705581,21,0.44523809523809527,0.15234375,0.14718614718614717
643574513,0,0.0,0,1
649079539,0,0.0,0,1
645606132,0,0.0,0,1
652520181,1,0.0,0,1.0
650226423,0,0.0,0,1
643803902,1,0.0,0,1.0
642984716,0,0.0,0,1
646032144,0,0.0,0,1
641313564,0,0.0,0,1
651078431,0,0.0,0,1
641313572,0,0.0,0,1
650717992,2,0.0,0,0.6666666666666666
649472810,11,0.8010341510341511,0.6782608695652174,0.5606060606060607
647539499,0,0.0,0,1
641968941,0,0.0,0,1
651471667,75,0.35295142189678524,0.35975057293609763,0.27473684210526317
652225334,0,0.0,0,1
649964348,0,0.0,0,1
649177917,0,0.0,0,1
640101181,0,0.0,0,1
639740736,0,0.0,0,1
641903426,25,0.5728205128205127,0.16304347826086957,0.13230769230769232
643672902,0,0.0,0,1
640101196,0,0.0,0,1
649800526,0,0.0,0,1
649112399,0,0.0,0,1
647539534,10,0.7376623376623376,0.6274509803921569,0.5090909090909091
645507921,0,0.0,0,1
646916963,0,0.0,0,1
651733860,0,0.0,0,1
642591595,1,0.0,0,1.0
649997164,0,0.0,0,1
651471727,75,0.3464484618952778,0.33507944822769337,0.263859649122807
651176815,0,0.0,0,1
649276276,0,0.0,0,1
639970171,0,0.0,0,1
644295553,0,0.0,0,1
647539592,0,0.0,0,1
644983688,0,0.0,0,1
650324874,3,0.0,0,0.5
643312531,0,0.0,0,1
642198422,0,0.0,0,1
647506847,0,0.0,0,1
647703457,0,0.0,0,1
640461736,26,0.6351894607450163,0.3803418803418803,0.22222222222222224
642001834,0,0.0,0,1
647801774,0,0.0,0,1
644787123,28,0.6250289136111704,0.5469964664310955,0.2857142857142857
649964475,0,0.0,0,1
647769021,6,0.0,0,0.2857142857142857
641412032,0,0.0,0,1
640035779,7,0.7773809523809525,0.8478260869565217,0.7142857142857142
641936331,0,0.0,0,1
650488783,0,0.0,0,1
649997265,0,0.0,0,1
649243610,0,0.0,0,1
646818782,3,0.0,0,0.5
652520423,0,0.0,0,1
651242472,0,0.0,0,1
643935215,0,0.0,0,1
640494575,0,0.0,0,1
651308027,21,0.48116883116883113,0.12222222222222222,0.13852813852813853
644099076,500,0.4074583743277154,0.05211956961410889,0.01734930139720559
640461828,0,0.0,0,1
645344263,13,0.5402930402930403,0.16483516483516483,0.19780219780219782
645540872,0,0.0,0,1
642886668,0,0.0,0,1
650914829,2,1.0,1.0,1.0
649309200,74,0.22780542167276133,0.14879448909299656,0.09405405405405406
650095634,0,0.0,0,1
645540885,0,0.0,0,1
650259482,0,0.0,0,1
649997339,3,0.8333333333333333,0.75,0.8333333333333333
640658467,87,0.4520175068217478,0.3620074526282407,0.13505747126436782
651176996,9,0.5461111111111111,0.43548387096774194,0.35555555555555557
651209768,1,0.0,0,1.0
642395176,0,0.0,0,1
642886707,0,0.0,0,1
646032437,1,0.0,0,1.0
650259510,2,0.0,0,0.6666666666666666
651340859,0,0.0,0,1
650259515,13,0.682705389848247,0.5469613259668509,0.3516483516483517
639642691,6,0.7571428571428572,0.8421052631578947,0.7142857142857142
650062916,11,0.7644300144300145,0.5406976744186046,0.4696969696969697
645344324,0,0.0,0,1
651603014,0,0.0,0,1
649112648,0,0.0,0,1
639478856,78,0.4074774733002581,0.07457827759692216,0.04673807205452775
651996235,6,0.39999999999999997,0.3,0.38095238095238093
651832398,0,0.0,0,1
640691282,73,0.6436515625129164,0.4805162571357657,0.21695668271010735
649047134,0,0.0,0,1
647179358,0,0.0,0,1
640035934,0,0.0,0,1
642100321,0,0.0,0,1
643312739,38,0.6187697345592083,0.30412371134020616,0.13765182186234817
652192868,5,0.0,0,0.33333333333333337
649309289,0,0.0,0,1
645868653,4,0.8666666666666666,0.7894736842105263,0.8
641805422,0,0.0,0,1
648686709,0,0.0,0,1
641051768,0,0.0,0,1
651799674,0,0.0,0,1
644295802,0,0.0,0,1
652291199,0,0.0,0,1
651144327,56,0.3638077756376599,0.2810225788393357,0.21804511278195488
649735306,0,0.0,0,1
641576075,117,0.5073795979110496,0.34795255192473756,0.13110241923801247
651275409,0,0.0,0,1
646589590,0,0.0,0,1
645278873,0,0.0,0,1
651898011,3,0.8333333333333333,0.75,0.8333333333333333
651439259,93,0.3139735574606966,0.31099334995843725,0.24685426675817893
652094624,0,0.0,0,1
646032548,8,0.6865079365079365,0.36585365853658536,0.3611111111111111
642428072,0,0.0,0,1
645147817,9,0.5294444444444444,0.42857142857142855,0.35555555555555557
640036019,24,0.5887230450708711,0.37094281298299847,0.2533333333333333
650783924,0,0.0,0,1
646294709,0,0.0,0,1
641838265,0,0.0,0,1
652356794,0,0.0,0,1
649407681,9,0.0,0,0.19999999999999998
639773890,0,0.0,0,1
651832515,0,0.0,0,1
647507140,1,0.0,0,1.0
641215684,0,0.0,0,1
652258504,0,0.0,0,1
642788552,0,0.0,0,1
650652874,500,0.29864464659925216,0.05783218406942022,0.02563672654690619
640560331,0,0.0,0,1
641477843,0,0.0,0,1
645311701,0,0.0,0,1
650554590,1,0.0,0,1.0
639479006,0,0.0,0,1
642624738,0,0.0,0,1
651504869,0,0.0,0,1
651078887,6,0.5904761904761904,0.3157894736842105,0.38095238095238093
648293607,17,0.11151960784313725,0.021739130434782608,0.11764705882352941
651701483,18,0.7255558682803265,0.3848684210526316,0.2631578947368421
651144427,53,0.35306141338563085,0.31582101478226127,0.2222222222222222
650652910,0,0.0,0,1
642985206,0,0.0,0,1
644099320,12,0.7485569985569985,0.7029972752043597,0.641025641025641
640986364,15,0.6720238095238096,0.25384615384615383,0.2
641346816,111,0.5895326821056915,0.2784739404581371,0.08478120978120979
649637123,0,0.0,0,1
649800966,0,0.0,0,1
651046154,0,0.0,0,1
642985234,0,0.0,0,1
641477908,0,0.0,0,1
647343381,7,0.0,0,0.25
648785175,66,0.43337022192021246,0.2178477690288714,0.1257349615558571
639675676,1,0.0,0,1.0
644623655,0,0.0,0,1
646425896,0,0.0,0,1
650882346,0,0.0,0,1
644787526,19,0.37684210526315787,0.21621621621621623,0.1631578947368421
645573959,0,0.0,0,1
643312970,0,0.0,0,1
640363853,1,0.0,0,1.0
650980686,0,0.0,0,1
650456403,477,0.2778483553246786,0.0748705594161382,0.03406050717963562
650718548,247,0.3826073648364623,0.0924270171280836,0.04796264855687606
644558170,0,0.0,0,1
641609050,0,0.0,0,1
647474528,0,0.0,0,1
651898210,48,0.5150882716538766,0.21030927835051547,0.1292517006802721
652225893,0,0.0,0,1
648490348,0,0.0,0,1
651734393,0,0.0,0,1
652225915,0,0.0,0,1
651996546,6,0.7952380952380952,0.5833333333333334,0.5714285714285714
642526595,10,0.7626262626262627,0.48148148148148145,0.36363636363636365
650915206,0,0.0,0,1
640167305,72,0.450529014150469,0.05308775731310943,0.04375951293759513
641772940,0,0.0,0,1
640363918,0,0.0,0,1
645934483,0,0.0,0,1
642166163,0,0.0,0,1
648883606,0,0.0,0,1
650784151,0,0.0,0,1
651931033,0,0.0,0,1
643509658,5,0.9,0.8666666666666667,0.8666666666666667
652324252,0,0.0,0,1
644754844,3,0.5833333333333333,0.6,0.6666666666666666
648981918,269,0.41914297336620326,0.10955216317223032,0.04309513974941484
651636136,0,0.0,0,1
648687019,0,0.0,0,1
651832757,1,0.0,0,1.0
651242933,131,0.4646736354774534,0.18697441402755413,0.07911172796668979
640527799,128,0.4000506605633575,0.1576515524889108,0.0809108527131783
648457656,0,0.0,0,1
651799996,0,0.0,0,1
651570620,0,0.0,0,1
651144641,51,0.3920028484389047,0.31791421362489486,0.2383107088989442
651144642,0,0.0,0,1
651144643,0,0.0,0,1
650358209,3,0.0,0,0.5
643018187,125,0.8254997524526477,0.5215507460912597,0.43352380952380953
641379791,0,0.0,0,1
647474640,0,0.0,0,1
641281497,26,0.5388540677429566,0.24070450097847357,0.17094017094017094
650685916,267,0.33398745799067275,0.1192566371681416,0.060512046509027896
651570655,0,0.0,0,1
652455393,37,0.5552157420578473,0.09016393442622951,0.08250355618776671
646819298,11,0.8753968253968253,0.7458563535911602,0.5
650489317,1,0.0,0,1.0
651374056,3,0.5833333333333333,0.6,0.6666666666666666
652422634,1,0.0,0,1.0
648621546,0,0.0,0,1
645017067,0,0.0,0,1
645574125,0,0.0,0,1
650882544,4,0.7666666666666666,0.6428571428571429,0.7
650030577,65,0.4319069404798015,0.1991536630521026,0.11655011655011656
649145842,80,0.0493905297702766,0.0018963337547408343,0.025308641975308643
651341299,0,0.0,0,1
650751475,23,0.3757442436790262,0.27835051546391754,0.17391304347826086
648130034,0,0.0,0,1
641609206,0,0.0,0,1
645705215,0,0.0,0,1
641084930,0,0.0,0,1
646032900,0,0.0,0,1
647310853,16,0.7108543417366947,0.29651162790697677,0.21323529411764705
651898374,0,0.0,0,1
643706377,0,0.0,0,1
642821648,16,0.37598039215686274,0.14788732394366197,0.16911764705882354
647704083,0,0.0,0,1
652226069,0,0.0,0,1
649866775,0,0.0,0,1
649932315,61,0.5002532883416014,0.13769655758606034,0.08355367530407193
650948124,1,0.0,0,1.0
643018271,0,0.0,0,1
651570722,0,0.0,0,1
647736870,4,0.7,0.8,0.7
650653232,274,0.3737534818870668,0.10947596459119262,0.05321831453218315
643345968,140,0.49761011313472586,0.1777509068923821,0.05369807497467072
642100787,0,0.0,0,1
649932340,0,0.0,0,1
648523316,0,0.0,0,1
652226118,0,0.0,0,1
646524487,26,0.6364952742730521,0.32386363636363635,0.17663817663817666
646655560,0,0.0,0,1
649702994,0,0.0,0,1
646917714,7,0.4672619047619047,0.40540540540540543,0.42857142857142855
646131287,5,0.6777777777777777,0.6521739130434783,0.6000000000000001
649932377,0,0.0,0,1
651898460,0,0.0,0,1
649375331,3,0.0,0,0.5
640036452,0,0.0,0,1
650456677,0,0.0,0,1
641379941,0,0.0,0,1
642985579,0,0.0,0,1
640691820,0,0.0,0,1
645279342,0,0.0,0,1
650587761,22,0.2614342179559571,0.0379746835443038,0.09881422924901186
640003700,11,0.621969696969697,0.5454545454545454,0.4696969696969697
648621687,90,0.553723669287319,0.0854389721627409,0.05030525030525031
652226173,0,0.0,0,1
639872639,0,0.0,0,1
651570819,0,0.0,0,1
649801347,0,0.0,0,1
642985605,0,0.0,0,1
640691846,0,0.0,0,1
642559628,0,0.0,0,1
647376537,0,0.0,0,1
651800221,0,0.0,0,1
641904285,0,0.0,0,1
650849953,0,0.0,0,1
642985635,0,0.0,0,1
645377708,2,0.0,0,0.6666666666666666
646164143,4,0.4333333333333334,0.375,0.5
642068145,0,0.0,0,1
640069300,0,0.0,0,1
649113271,0,0.0,0,1
641543871,0,0.0,0,1
645344964,18,0.7417423993275387,0.6053639846743295,0.47368421052631576
646098631,1,0.0,0,1.0
640659159,0,0.0,0,1
646131419,0,0.0,0,1
646000351,37,0.7175433217554777,0.5872698158526821,0.2546230440967283
647671523,0,0.0,0,1
651013860,239,0.4580557559735952,0.08873402078564048,0.04421199442119944
650260199,0,0.0,0,1
650587887,0,0.0,0,1
650981104,254,0.43091289459731513,0.09176651831564532,0.044897329010344295
650718962,109,0.5230774905441394,0.26295388023099436,0.10008340283569642
643706612,0,0.0,0,1
641740532,18,0.6737063246351171,0.4563380281690141,0.29239766081871343
649604854,0,0.0,0,1
648654583,435,0.39113021758927524,0.21628749227519006,0.05030053780449225
650030845,5,0.35000000000000003,0.25,0.4
651374336,0,0.0,0,1
651341569,1,0.0,0,1.0
649867010,1,0.0,0,1.0
652095241,0,0.0,0,1
650882826,0,0.0,0,1
648785673,0,0.0,0,1
647212814,22,0.40692640692640686,0.07346938775510205,0.11067193675889328
642002705,0,0.0,0,1
640331541,0,0.0,0,1
648589080,9,0.6166666666666666,0.3050847457627119,0.3333333333333333
651210523,0,0.0,0,1
650161950,0,0.0,0,1
651964197,11,0.8102453102453103,0.6502463054187192,0.5151515151515151
652488486,5,0.0,0,0.33333333333333337
651013938,0,0.0,0,1
652226357,0,0.0,0,1
642461494,0,0.0,0,1
640954167,0,0.0,0,1
647376697,0,0.0,0,1
643116869,21,0.5205627705627704,0.2459016393442623,0.17316017316017315
650456904,3,0.0,0,0.5
649146191,0,0.0,0,1
649441116,0,0.0,0,1
651407197,84,0.5077309083545795,0.08025,0.04929971988795518
642985822,2,0.0,0,0.6666666666666666
650063711,1,0.0,0,1.0
650882913,0,0.0,0,1
642559845,0,0.0,0,1
648687470,0,0.0,0,1
642985847,0,0.0,0,1
645246840,0,0.0,0,1
650129283,0,0.0,0,1
646786949,26,0.7551732649875065,0.42939481268011526,0.2849002849002849
650162054,0,0.0,0,1
652324743,0,0.0,0,1
642166662,0,0.0,0,1
652160905,0,0.0,0,1
642264975,0,0.0,0,1
639741839,8,0.5304232804232805,0.2571428571428571,0.3055555555555556
642985879,0,0.0,0,1
651603866,6,0.738095238095238,0.5,0.5238095238095238
651276187,0,0.0,0,1
642985897,0,0.0,0,1
648720298,0,0.0,0,1
643018666,0,0.0,0,1
652095405,64,0.5136756873394804,0.14195268243918693,0.08125
642985901,0,0.0,0,1
650293169,1,0.0,0,1.0
649834420,3,1.0,1.0,1.0
645640120,18,0.654000196569856,0.25,0.19883040935672514
646918073,57,0.5803843019587123,0.26427962489343565,0.14216575922565033
648490938,0,0.0,0,1
640397240,23,0.469529926595144,0.1977077363896848,0.15942028985507245
651767740,0,0.0,0,1
644558789,10,0.24646464646464647,0.12,0.2181818181818182
651177930,2,1.0,1.0,1.0
644689872,325,0.42609375842938507,0.2420378431458764,0.07484662576687116
651046871,0,0.0,0,1
650883033,0,0.0,0,1
646426590,0,0.0,0,1
640233454,48,0.5889928424448616,0.2631275245239469,0.10544217687074829
650751985,4,0.4333333333333334,0.375,0.5
643018741,132,0.8217600990826172,0.5046294263294612,0.4064707222601959
645181436,0,0.0,0,1
642232317,0,0.0,0,1
650850303,0,0.0,0,1
649179137,0,0.0,0,1
650489858,0,0.0,0,1
640299011,0,0.0,0,1
651505671,0,0.0,0,1
641773576,0,0.0,0,1
651702283,23,0.7802863842085137,0.7441355343179844,0.572463768115942
649375756,61,0.5078642243237697,0.09544282029234738,0.07086197778952935
644689933,5,0.8333333333333334,0.6428571428571429,0.6666666666666667
648556559,279,0.4232456795147918,0.06465437313279077,0.028110599078341014
648458258,0,0.0,0,1
647770139,2,0.0,0,0.6666666666666666
642986015,0,0.0,0,1
641019937,0,0.0,0,1
639938597,0,0.0,0,1
640233511,0,0.0,0,1
644100137,79,0.5180617448655422,0.08685968819599109,0.054746835443037975
650883115,500,0.29683781228828016,0.06943052141552575,0.031768463073852296
652554286,0,0.0,0,1
649310257,79,0.24178343544641018,0.10796915167095116,0.07246835443037974
650293300,0,0.0,0,1
652226613,0,0.0,0,1
651472957,0,0.0,0,1
642560067,29,0.2889436234263821,0.2593984962406015,0.11264367816091954
649048134,0,0.0,0,1
652030026,0,0.0,0,1
649637968,0,0.0,0,1
643018841,127,0.8340154731265895,0.5132983104189082,0.4271653543307087
650817634,0,0.0,0,1
648589418,3,0.0,0,0.5
650522732,0,0.0,0,1
640888942,6,0.8571428571428571,0.7619047619047619,0.7619047619047619
641380465,0,0.0,0,1
642134130,9,0.46944444444444444,0.3870967741935484,0.35555555555555557
639643766,5,0.6777777777777777,0.6521739130434783,0.6000000000000001
639807607,135,0.5382069306513649,0.35169813526626525,0.11742919389978214
643018877,0,0.0,0,1
652030082,12,0.37995337995337997,0.23863636363636365,0.24358974358974358
647082119,6,0.8095238095238094,0.627906976744186,0.6190476190476191
644919431,1,0.0,0,1.0
643051656,0,0.0,0,1
643051665,0,0.0,0,1
650031252,2,0.0,0,0.6666666666666666
646000790,0,0.0,0,1
647377047,0,0.0,0,1
650883224,0,0.0,0,1
648622240,1,0.0,0,1.0
642166947,0,0.0,0,1
651931820,12,0.6643356643356644,0.3157894736842105,0.2692307692307692
643018928,0,0.0,0,1
641609908,0,0.0,0,1
651767993,0,0.0,0,1
649801914,6,0.0,0,0.2857142857142857
648982718,0,0.0,0,1
646328515,18,0.6561747506019951,0.1722488038277512,0.17543859649122806
640823492,0,0.0,0,1
652390598,0,0.0,0,1
651407567,129,0.6131586577243893,0.13021601016518425,0.06714370900417412
648491216,0,0.0,0,1
643182805,0,0.0,0,1
651014358,0,0.0,0,1
648196310,8,0.4087301587301587,0.3409090909090909,0.3611111111111111
651604186,11,0.663961038961039,0.3125,0.3181818181818182
648360156,8,0.0,0,0.2222222222222222
651440350,0,0.0,0,1
649048293,12,0.0,0,0.15384615384615385
645738729,24,0.703368416749491,0.5139130434782608,0.35333333333333333
642199786,1,0.0,0,1.0
650981611,0,0.0,0,1
643018995,0,0.0,0,1
649375988,68,0.36651469901078637,0.11851851851851852,0.07757885763000852
641347830,10,0.6562770562770562,0.609375,0.4545454545454546
648687863,0,0.0,0,1
648622328,14,0.6672771672771672,0.42857142857142855,0.2857142857142857
649212155,0,0.0,0,1
643051777,0,0.0,0,1
643182850,0,0.0,0,1
652357896,0,0.0,0,1
647966990,2,1.0,1.0,1.0
650457362,0,0.0,0,1
650227987,0,0.0,0,1
648753431,1,0.0,0,1.0
639971608,28,0.6782913127740714,0.36330935251798563,0.21428571428571427
640004378,0,0.0,0,1
651702555,0,0.0,0,1
651800861,0,0.0,0,1
643051805,0,0.0,0,1
650981665,240,0.4109615894711101,0.1162419311457773,0.054080221300138315
646557988,0,0.0,0,1
650129707,0,0.0,0,1
643608877,39,0.5944931822563402,0.22203098106712565,0.13333333333333333
642658606,0,0.0,0,1
649769263,0,0.0,0,1
648294704,0,0.0,0,1
642363694,6,0.39999999999999997,0.3,0.38095238095238093
646066492,0,0.0,0,1
644329791,0,0.0,0,1
651931970,0,0.0,0,1
652489027,0,0.0,0,1
650883394,0,0.0,0,1
647278916,0,0.0,0,1
644690249,52,0.6851185810120327,0.33666904932094355,0.15312046444121916
649802066,0,0.0,0,1
640332118,5,0.0,0,0.33333333333333337
649965912,0,0.0,0,1
652194140,0,0.0,0,1
651735388,0,0.0,0,1
646951262,0,0.0,0,1
640692580,1,0.0,0,1.0
650883429,0,0.0,0,1
652030315,0,0.0,0,1
646525295,7,0.6958333333333333,0.45652173913043476,0.5
650883440,0,0.0,0,1
640659824,0,0.0,0,1
650686838,43,0.6084177450456519,0.14665523156089194,0.09725158562367865
640168310,0,0.0,0,1
651768185,0,0.0,0,1
647115139,10,0.8595959595959596,0.4878048780487805,0.4363636363636364
641773956,0,0.0,0,1
643051909,0,0.0,0,1
650457484,0,0.0,0,1
651342224,0,0.0,0,1
645738897,0,0.0,0,1
652325269,34,0.4004583651642475,0.04639175257731959,0.0722689075630252
640594326,0,0.0,0,1
652194204,0,0.0,0,1
651309468,0,0.0,0,1
650490275,0,0.0,0,1
646623653,39,0.6651747286940786,0.5657534246575342,0.33589743589743587
649900455,0,0.0,0,1
648327592,0,0.0,0,1
642560433,20,0.5934837092731831,0.1592920353982301,0.1523809523809524
648196531,23,0.7807827739892957,0.6356435643564357,0.36594202898550726
647344564,0,0.0,0,1
651080117,44,0.6872654190483649,0.09919571045576407,0.08080808080808081
643412408,0,0.0,0,1
644821434,0,0.0,0,1
642724285,5,0.35000000000000003,0.25,0.4
651833792,0,0.0,0,1
646164932,0,0.0,0,1
651407816,0,0.0,0,1
648229321,0,0.0,0,1
646590920,0,0.0,0,1
650785233,0,0.0,0,1
643510741,0,0.0,0,1
648163799,3,0.0,0,0.5
645149146,34,0.48668121794172214,0.1210762331838565,0.10252100840336134
640168414,0,0.0,0,1
652128737,0,0.0,0,1
649179625,157,0.48336110755460227,0.18182986378822924,0.061920503104087726
641413610,9,0.6861111111111111,0.46551724137931033,0.3555555555555555
650981869,277,0.4179416953272616,0.09872454090150251,0.045866555852790696
643969520,191,0.45285634176557626,0.31238677992029307,0.09707678883071554
651801081,0,0.0,0,1
642691582,0,0.0,0,1
650752511,11,0.0,0,0.16666666666666666
650785282,0,0.0,0,1
651735556,0,0.0,0,1
648491526,0,0.0,0,1
646001169,21,0.7028138528138528,0.2631578947368421,0.17748917748917747
641315349,0,0.0,0,1
645902871,18,0.14103887168902648,0.0379746835443038,0.11695906432748537
643379736,0,0.0,0,1
643019293,0,0.0,0,1
639775267,0,0.0,0,1
649835044,0,0.0,0,1
651276838,9,0.9031746031746032,0.8532110091743119,0.7555555555555555
643936807,0,0.0,0,1
651244073,0,0.0,0,1
650785321,2,0.0,0,0.6666666666666666
650523178,80,0.2206058982430291,0.09535634467345419,0.06419753086419754
649376298,0,0.0,0,1
646296109,9,0.27222222222222225,0.14634146341463414,0.24444444444444444
650981938,9,0.5472222222222223,0.26785714285714285,0.3111111111111111
643019316,114,0.8568926645200919,0.5218627574876785,0.4422578184591915
652292670,3,0.0,0,0.5
650719806,17,0.6924525365701837,0.359504132231405,0.2549019607843137
647541318,0,0.0,0,1
645706311,0,0.0,0,1
651702857,0,0.0,0,1
642298447,0,0.0,0,1
652063312,0,0.0,0,1
643740241,0,0.0,0,1
642822736,0,0.0,0,1
644395603,3,0.5833333333333333,0.6,0.6666666666666666
640004687,0,0.0,0,1
645247574,0,0.0,0,1
648360539,0,0.0,0,1
643183196,0,0.0,0,1
651506269,30,0.6604122610796694,0.2972972972972973,0.16344086021505377
642691677,0,0.0,0,1
639480426,0,0.0,0,1
652456556,500,0.3322212580774352,0.13579618009782088,0.03895409181636727
639513198,417,0.3816035368809017,0.05413843888070692,0.019804252291946347
650130033,0,0.0,0,1
649966201,26,0.6623443223443224,0.31343283582089554,0.1908831908831909
651473531,2,0.0,0,0.6666666666666666
651440774,0,0.0,0,1
640758408,0,0.0,0,1
649015955,0,0.0,0,1
644395676,6,0.5285714285714286,0.375,0.42857142857142855
651997853,0,0.0,0,1
640660125,0,0.0,0,1
644919968,0,0.0,0,1
651997857,0,0.0,0,1
641610407,9,0.40555555555555556,0.15,0.24444444444444444
647213736,0,0.0,0,1
639644328,0,0.0,0,1
649310890,0,0.0,0,1
645051051,0,0.0,0,1
651670191,0,0.0,0,1
647148213,0,0.0,0,1
641774261,1,0.0,0,1.0
649212608,7,0.6910714285714286,0.65,0.5714285714285714
643347136,0,0.0,0,1
644428482,13,0.7412135483564055,0.6783216783216783,0.6043956043956045
643412676,5,0.0,0,0.33333333333333337
649310920,73,0.33175564819400444,0.10344827586206896,0.06738245094409477
651342537,8,0.30423280423280424,0.18181818181818182,0.2777777777777778
649212618,2,0.0,0,0.6666666666666666
647770826,19,0.624766081871345,0.30996309963099633,0.21578947368421053
649376460,71,0.3515018280276496,0.09032049206863063,0.06416275430359937
644199117,2,0.0,0,0.6666666666666666
641282762,2,0.0,0,0.6666666666666666
651309775,0,0.0,0,1
651342552,0,0.0,0,1
650687193,57,0.5198314641599577,0.12815533980582525,0.07743496672716273
649147099,12,0.20745920745920746,0.08450704225352113,0.1794871794871795
643019484,126,0.8333943644256028,0.5160142977856818,0.4315710536182977
651834077,57,0.46563502539001644,0.1837748344370861,0.10405323653962492
651309792,0,0.0,0,1
651703017,2,0.0,0,0.6666666666666666
650785516,0,0.0,0,1
648688368,0,0.0,0,1
651997950,2,0.0,0,0.6666666666666666
649966339,57,0.4907413518121323,0.1466854724964739,0.08590441621294616
641053452,0,0.0,0,1
650687254,247,0.38612098639532655,0.10622769767329211,0.053088677027556486
649999126,2,0.0,0,0.6666666666666666
647574294,14,0.5838217338217339,0.38333333333333336,0.30476190476190473
650687257,0,0.0,0,1
650621721,0,0.0,0,1
644657953,0,0.0,0,1
652391202,0,0.0,0,1
646329129,28,0.29365079365079366,0.23483365949119372,0.12068965517241378
649638701,78,0.5567943308449638,0.07644991212653779,0.05030834144758195
644723503,11,0.7870370370370371,0.3333333333333333,0.3333333333333333
651670323,0,0.0,0,1
641872693,41,0.5881662923474769,0.2160392798690671,0.11382113821138212
639611705,11,0.8214045214045212,0.6638297872340425,0.5606060606060607
643019581,0,0.0,0,1
639546175,0,0.0,0,1
650916673,0,0.0,0,1
650490691,0,0.0,0,1
649245513,0,0.0,0,1
652227402,0,0.0,0,1
641053515,17,0.5841230936819173,0.22674418604651161,0.1830065359477124
647148366,0,0.0,0,1
640365391,6,0.8285714285714286,0.6842105263157895,0.7142857142857143
640496465,33,0.5834139308404015,0.42194744976816073,0.20677361853832443
649933654,14,0.29255189255189257,0.16666666666666666,0.18095238095238095
650130264,3,0.0,0,0.5
651113307,111,0.44978417656989084,0.045385085574572125,0.03153153153153153
652325731,0,0.0,0,1
643969893,16,0.6628035363329481,0.620889748549323,0.45588235294117646
650589031,0,0.0,0,1
651408233,0,0.0,0,1
644035440,0,0.0,0,1
651572081,3,0.5833333333333333,0.6,0.6666666666666666
647803761,0,0.0,0,1
640070523,73,0.6698708195384264,0.283973359784611,0.13069233617178821
640136063,0,0.0,0,1
649606020,1,0.0,0,1.0
648688518,6,0.2952380952380952,0.17647058823529413,0.3333333333333333
652227463,0,0.0,0,1
652325768,0,0.0,0,1
647705480,0,0.0,0,1
644920201,0,0.0,0,1
643380104,2,0.0,0,0.6666666666666666
649966480,0,0.0,0,1
646362004,0,0.0,0,1
652489621,0,0.0,0,1
650359702,14,0.6099389499389499,0.5433962264150943,0.3904761904761905
644527008,0,0.0,0,1
649311137,68,0.3572474649466538,0.1293916023993145,0.0886615515771526
641774497,0,0.0,0,1
651375524,0,0.0,0,1
645346212,0,0.0,0,1
648164262,20,0.713899828937423,0.5075187969924813,0.3047619047619048
647377831,0,0.0,0,1
649802664,0,0.0,0,1
640168873,167,0.459691335064527,0.3399882236043131,0.17678927858568577
642954159,0,0.0,0,1
648328112,0,0.0,0,1
639480753,0,0.0,0,1
